VERTEX_SE3:QUAT 156 177.985 65.4336 0 0 0 0.719013 0.694997
VERTEX_SE3:QUAT 157 177.944 66.7881 0 0 0 0.715083 0.699039
VERTEX_SE3:QUAT 158 177.895 68.1305 0 0 0 0.721274 0.692649
VERTEX_SE3:QUAT 159 177.85 69.4347 0 0 0 0.719972 0.694003
VERTEX_SE3:QUAT 160 177.708 70.7341 0 0 0 0.751297 0.659964
VERTEX_SE3:QUAT 161 177.523 72.0447 0 0 0 0.757067 0.653337
VERTEX_SE3:QUAT 162 177.342 73.3513 0 0 0 0.75244 0.658661
VERTEX_SE3:QUAT 163 177.163 74.6571 0 0 0 0.752726 0.658333
VERTEX_SE3:QUAT 164 176.968 76.0374 0 0 0 0.755828 0.65477
VERTEX_SE3:QUAT 165 176.725 77.342 0 0 0 0.784942 0.61957
VERTEX_SE3:QUAT 166 176.414 78.6166 0 0 0 0.77769 0.628648
VERTEX_SE3:QUAT 167 176.132 79.9293 0 0 0 0.77731 0.629117
VERTEX_SE3:QUAT 168 175.855 81.2202 0 0 0 0.778939 0.6271
VERTEX_SE3:QUAT 169 175.557 82.6193 0 0 0 0.781157 0.624335
VERTEX_SE3:QUAT 170 175.171 83.8843 0 0 0 0.797138 0.603797
VERTEX_SE3:QUAT 171 174.851 85.202 0 0 0 0.764067 0.645137
VERTEX_SE3:QUAT 172 174.546 86.4849 0 0 0 0.792285 0.610151
VERTEX_SE3:QUAT 173 174.144 87.7558 0 0 0 0.818301 0.57479
VERTEX_SE3:QUAT 174 173.641 88.9973 0 0 0 0.821784 0.569799
VERTEX_SE3:QUAT 175 173.198 90.3091 0 0 0 0.811944 0.583736
VERTEX_SE3:QUAT 176 172.766 91.5942 0 0 0 0.811825 0.5839
VERTEX_SE3:QUAT 177 172.26 92.8253 0 0 0 0.849884 0.52697
VERTEX_SE3:QUAT 178 171.644 94.0059 0 0 0 0.853289 0.521438
VERTEX_SE3:QUAT 179 171.085 95.2101 0 0 0 0.832598 0.553878
VERTEX_SE3:QUAT 180 170.569 96.4184 0 0 0 0.833538 0.552461
VERTEX_SE3:QUAT 181 170.056 97.6046 0 0 0 0.836115 0.548554
VERTEX_SE3:QUAT 182 169.534 98.8323 0 0 0 0.835612 0.54932
VERTEX_SE3:QUAT 183 168.982 100.098 0 0 0 0.836084 0.548601
VERTEX_SE3:QUAT 184 168.439 101.349 0 0 0 0.83421 0.551447
VERTEX_SE3:QUAT 185 167.912 102.564 0 0 0 0.83789 0.54584
VERTEX_SE3:QUAT 186 167.38 103.759 0 0 0 0.838691 0.544608
VERTEX_SE3:QUAT 187 166.852 104.948 0 0 0 0.836456 0.548034
VERTEX_SE3:QUAT 188 166.313 106.157 0 0 0 0.838421 0.545023
VERTEX_SE3:QUAT 189 165.781 107.365 0 0 0 0.839207 0.543812
VERTEX_SE3:QUAT 190 165.238 108.569 0 0 0 0.83981 0.542881
VERTEX_SE3:QUAT 191 164.696 109.774 0 0 0 0.836728 0.547619
VERTEX_SE3:QUAT 192 164.155 110.984 0 0 0 0.843395 0.537294
VERTEX_SE3:QUAT 193 163.606 112.196 0 0 0 0.839651 0.543127
VERTEX_SE3:QUAT 194 163.108 113.397 0 0 0 0.826082 0.56355
VERTEX_SE3:QUAT 195 162.647 114.615 0 0 0 0.808028 0.589144
VERTEX_SE3:QUAT 196 162.228 115.868 0 0 0 0.81145 0.584422
VERTEX_SE3:QUAT 197 161.73 117.094 0 0 0 0.876315 0.481739
VERTEX_SE3:QUAT 198 161.094 118.304 0 0 0 0.84695 0.531673
